Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,User_ID,Item_ID,Month,Year
5265-1,2014-12-09,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Low,Deluxe Rollaway Locking File with Drawer,Technology,Small Box,Regular Air,11-12-2014,178.83,415.88,237.05,29.0,996.06,3%,98.62,976.22,11.37,974.26,624,145,Dec,2014
5265-1,2014-02-24,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan Hole Reinforcements,Office Supplies,Small Box,Regular Air,26-02-2014,3.99,6.23,2.24,9.0,235.05,3%,10.38,241.12,6.97,241.32,826,101,Feb,2014
5266-1,2015-06-02,Lauren Leatherbury,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,05-06-2015,1.18,1.88,0.7,8.0,85.74,2%,0.7,70.96,1.49,71.95,613,211,Jun,2015
5266-1,2013-07-30,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Corporate,Nicholas Fernandes,High,HFX LaserJet 3310 Copier,Technology,Small Box,Regular Air,31-07-2013,377.99,599.99,222.0,41.0,12599.77,3%,1393.98,13949.75,24.49,13974.26,238,168,Jul,2013
5266-1,2014-07-26,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Corporate,Natasha Song,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,02-08-2014,278.99,449.99,171.0,24.0,14599.67,4%,1059.94,14947.67,49.0,14944.27,1075,131,Jul,2014
5266-1,2014-03-21,Justin Ellison,"153 Concord Road,North Strathfield",Sydney,NSW,Small Business,Charlie Bui,High,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,26-03-2014,1.18,1.88,0.7,10.0,5.6,3%,0.16,5.04,1.49,6.47,567,211,Mar,2014
5267-1,2013-05-22,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths Standard Envelopes,Technology,Jumbo Drum,Delivery Truck,23-05-2013,3.52,5.68,2.16,31.0,15.96,6%,1.36,16.25,1.39,17.45,1007,223,May,2013
5267-1,2015-12-09,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,10-12-2015,2.45,3.89,1.44,42.0,152.98,0%,12.42,143.68,7.01,147.04,1079,77,Dec,2015
5268-1,2013-02-17,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Corporate,Yvette Biti,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,22-02-2013,1.84,2.88,1.04,11.0,12.2,9%,1.22,12.08,0.99,12.75,791,65,Feb,2013
5269-1,2013-09-03,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,05-09-2013,13.88,22.38,8.5,24.0,336.1,6%,3.36,334.84,15.1,336.85,886,84,Sep,2013
5269-1,2015-07-12,Bryan Spruell,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,14-07-2015,1.94,3.08,1.14,50.0,16.98,9%,0.51,16.47,0.99,28.86,158,70,Jul,2015
5269-1,2013-10-11,Amy Cox,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,12-10-2013,4.53,7.3,2.77,40.0,273.52,5%,8.47,267.51,7.72,267.92,31,44,Oct,2013
5270-1,2015-06-17,Lauren Leatherbury,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Steady Liquid Accent Highlighters,Office Supplies,Small Box,Regular Air,19-06-2015,3.47,6.68,3.21,6.0,65.9,3%,5.45,59.56,1.5,60.56,613,232,Jun,2015
5270-1,2015-03-18,Erin Creighton,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,21-03-2015,3.37,5.53,2.16,7.0,253.98,3%,7.9,243.0,6.98,243.55,382,82,Mar,2015
5271-1,2013-08-17,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,17-08-2013,1.31,2.84,1.53,18.0,36.2,2%,3.35,35.59,0.93,36.09,1067,233,Aug,2013
5271-1,2013-08-29,Nancy Lomonaco,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Low,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,03-09-2013,3.65,5.98,2.33,9.0,141.44,4%,4.49,136.12,1.49,128.53,748,85,Aug,2013
5272-1,2013-10-11,Amy Cox,"324A King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,Medium,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Regular Air,12-10-2013,1.09,1.68,0.59,23.0,63.84,1%,4.47,59.37,1.0,60.37,30,193,Oct,2013
5272-1,2013-09-13,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Medium,Fluorescent Highlighters by DrawIt,Office Supplies,Small Box,Regular Air,15-09-2013,1.95,3.98,2.03,1.0,63.84,0%,4.35,52.39,0.83,53.97,752,163,Sep,2013
5272-1,2013-10-11,Amy Cox,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,12-10-2013,1.6,2.62,1.02,35.0,63.84,4%,4.47,59.97,0.8,60.37,31,214,Oct,2013
5272-1,2013-03-07,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Consumer,Yvette Biti,High,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,10-03-2013,3.65,5.98,2.33,42.0,183.88,10%,38.22,184.02,1.49,173.22,941,85,Mar,2013
5272-1,2013-10-11,Amy Cox,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Medium,Pizazz Dustless Chalk Sticks,Technology,Small Box,Regular Air,12-10-2013,1.09,1.68,0.59,14.0,63.84,4%,4.47,59.67,1.0,60.37,31,193,Oct,2013
5272-1,2013-10-11,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,High,Pizazz Dustless Chalk Sticks,Office Supplies,Wrap Bag,Regular Air,12-10-2013,1.09,1.68,0.59,16.0,63.84,10%,4.47,59.37,1.0,60.37,31,193,Oct,2013
5274-1,2013-05-26,Arianne Iaven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Smiths SlimLine Pencil Sharpener,Technology,Small Box,Regular Air,27-05-2013,4.79,11.97,7.18,8.0,227.0,0%,2.63,216.51,5.81,228.59,57,222,May,2013
5274-1,2015-05-18,Sibella Parks,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,18-05-2015,5.19,12.98,7.79,50.0,269.32,5%,18.84,261.2,3.14,267.53,956,57,May,2015
5274-1,2014-10-07,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,02-10-2014,13.88,22.38,8.5,41.0,573.56,2%,0.0,535.08,15.1,588.58,221,84,Oct,2014
5274-1,2014-10-06,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Low,Wirebound Voice Message Log Book,Office Supplies,Small Box,Express Air,02-10-2014,2.9,4.76,1.86,34.0,129.4,3%,5.95,126.81,0.88,128.84,368,255,Oct,2014
5274-1,2013-10-13,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Low,300 Series Non-Flip,Office Supplies,Wrap Bag,Express Air,13-10-2013,62.4,155.99,93.59,12.0,7487.52,1%,299.5,7188.02,8.08,7196.1,989,20,Oct,2013
5274-1,2013-09-20,Ann Chong,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,21-09-2013,13.88,22.38,8.5,11.0,406.7,1%,40.67,366.03,15.1,367.52,38,84,Sep,2013
5274-1,2014-01-14,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,17-01-2014,3.52,5.68,2.16,33.0,125.0,5%,12.35,129.05,1.39,124.76,407,223,Jan,2014
5274-1,2015-05-19,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Apex Straight Scissors,Office Supplies,Small Pack,Regular Air,20-05-2015,5.19,12.98,7.79,11.0,239.6,3%,2.69,232.67,3.14,247.56,170,57,May,2015
5274-1,2013-10-13,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Medium,300 Series Non-Flip,Office Supplies,Small Box,Regular Air,13-10-2013,62.4,155.99,93.59,50.0,7487.52,7%,299.5,7188.02,8.08,7196.1,989,20,Oct,2013
5276-2,2016-01-17,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,17-01-2016,2.52,4.0,1.48,16.0,130.68,1%,12.04,113.48,1.3,114.57,253,155,Jan,2016
5277-1,2013-10-20,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Small Business,Yvette Biti,Critical,12 Colored Short,Office Supplies,Small Box,Regular Air,22-10-2013,21.56,36.55,14.99,6.0,93.6,2%,0.0,93.6,13.89,96.0,823,5,Oct,2013
5277-1,2013-05-09,Thea Hudgings,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,11-05-2013,2.52,4.0,1.48,24.0,160.97,7%,12.04,152.76,1.3,137.55,1011,155,May,2013
5277-1,2013-02-14,Muhammed Yedwab,"18 Whistler St,Sydney",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,15-02-2013,1.17,2.78,1.61,18.0,16.2,2%,1.28,14.82,1.2,16.55,741,192,Feb,2013
5277-1,2013-05-26,Luzen McCrida,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,Low,12 Ellic Surge Strip,Technology,Medium Box,Regular Air,28-05-2013,4.46,10.89,6.43,47.0,93.6,3%,0.0,93.6,4.5,96.0,650,8,May,2013
5277-1,2013-10-20,Jonit MacIntyre,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Medium,12 Colored Short Pencils with Erasers,Office Supplies,Small Pack,Regular Air,22-10-2013,2.68,6.08,3.4,30.0,93.6,8%,0.0,93.6,1.17,96.0,549,7,Oct,2013
5277-1,2013-10-20,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,22-10-2013,1.09,2.6,1.51,19.0,93.6,0%,0.0,93.6,2.4,96.0,823,6,Oct,2013
5277-1,2013-10-20,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Critical,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,21-10-2013,1.09,2.6,1.51,19.0,93.6,0%,0.0,93.6,2.4,96.0,1001,6,Oct,2013
5277-1,2013-10-20,Roy Skaria,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,High,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,21-10-2013,1.09,2.6,1.51,22.0,93.6,7%,0.0,93.6,2.4,96.0,901,6,Oct,2013
5277-1,2013-10-20,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,12 Colored Short Pencils,Office Supplies,Small Pack,Regular Air,21-10-2013,1.09,2.6,1.51,26.0,93.6,8%,0.0,93.6,2.4,96.0,1001,6,Oct,2013
5277-1,2013-10-20,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Medium,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,21-10-2013,1.09,2.6,1.51,30.0,93.6,9%,0.0,93.6,2.4,96.0,1001,6,Oct,2013
5278-1,2016-06-14,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,14-06-2016,3.99,6.23,2.24,35.0,12.2,4%,0.54,123.36,6.97,122.76,1079,101,Jun,2016
5278-1,2013-03-27,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,27-03-2013,3.99,6.23,2.24,42.0,141.32,8%,8.12,126.0,6.97,128.58,376,101,Mar,2013
5278-1,2014-09-29,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,29-09-2014,1.84,2.88,1.04,1.0,137.24,3%,1.38,127.12,0.99,128.52,208,65,Sep,2014
5278-1,2014-03-31,Roland Murray,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,31-03-2014,3.52,5.68,2.16,50.0,95.84,7%,0.92,95.61,1.39,95.99,897,223,Mar,2014
5278-1,2013-10-28,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,29-10-2013,1.84,2.88,1.04,48.0,2.61,10%,0.16,2.45,0.99,2.95,1028,65,Oct,2013
5279-1,2015-08-02,Nora Pelletier,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Artisan Binder Labels,Technology,Jumbo Drum,Delivery Truck,04-08-2015,2.45,3.89,1.44,35.0,19.82,8%,0.39,18.51,7.01,17.72,781,77,Aug,2015
5279-1,2015-07-27,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Express Air,01-08-2015,3.65,5.98,2.33,11.0,133.42,9%,14.29,122.79,1.49,124.56,702,85,Jul,2015
5279-1,2013-03-27,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,27-03-2013,2.5,5.68,3.18,41.0,271.32,2%,8.17,264.99,3.6,273.98,376,55,Mar,2013
5279-1,2016-02-13,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Low,Binder Posts,Office Supplies,Small Pack,Regular Air,16-02-2016,3.5,5.74,2.24,49.0,157.56,10%,9.45,124.07,5.01,145.56,841,124,Feb,2016
5279-1,2013-11-16,Liz Carlisle,"2/797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Samantha Chairs,High,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,16-11-2013,2.29,3.69,1.4,7.0,154.98,9%,6.2,148.78,0.5,149.28,634,72,Nov,2013
5280-1,2013-10-21,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,23-10-2013,3.65,5.98,2.33,41.0,239.2,3%,0.0,239.2,1.49,240.69,1046,85,Oct,2013
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Artisan Durable Binders,Office Supplies,Small Box,Regular Air,23-10-2013,1.84,2.88,1.04,31.0,239.2,8%,0.0,239.2,1.49,240.69,271,81,Oct,2013
5280-1,2014-07-25,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,27-07-2014,8.92,29.74,20.82,4.0,446.97,10%,18.48,491.04,6.64,403.83,848,37,Jul,2014
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,3.65,5.98,2.33,23.0,239.2,7%,0.0,239.2,1.49,240.69,271,85,Oct,2013
5280-1,2013-08-09,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,16-08-2013,2.5,5.68,3.18,25.0,273.72,9%,28.97,265.35,3.6,279.43,0,55,Aug,2013
5280-1,2013-10-21,Benjamin Farhat,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,22-10-2013,3.65,5.98,2.33,19.0,239.2,1%,0.0,239.2,1.49,240.69,95,85,Oct,2013
5280-1,2013-07-22,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Not Specified,Economy Binders,Office Supplies,Small Box,Regular Air,23-07-2013,1.33,2.08,0.75,39.0,22.88,9%,0.23,22.65,1.49,24.14,878,157,Jul,2013
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,High,Artisan Hanging File Binders,Technology,Small Box,Regular Air,23-10-2013,3.65,5.98,2.33,2.0,239.2,3%,0.0,239.2,1.49,240.69,271,85,Oct,2013
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Low,Artisan Durable Poly Binders,Technology,Small Box,Regular Air,23-10-2013,3.37,5.53,2.16,29.0,239.2,4%,0.0,239.2,6.98,240.69,271,82,Oct,2013
5280-1,2013-07-16,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan Durable Poly Binders,Office Supplies,Small Pack,Regular Air,17-07-2013,3.37,5.53,2.16,39.0,264.0,4%,7.3,246.18,6.98,258.37,428,82,Jul,2013
5280-1,2013-10-21,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,3.65,5.98,2.33,20.0,239.2,10%,0.0,239.2,1.49,240.69,1046,85,Oct,2013
5280-1,2013-10-21,Kelly Lampkin,"310 Wattle St,Ultimo",Sydney,NSW,Corporate,Eanya Zhang,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,22-10-2013,3.65,5.98,2.33,7.0,239.2,8%,0.0,239.2,1.49,240.69,592,85,Oct,2013
5280-1,2015-04-15,Peel Damper,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Alto Perma 2700 Stacking Storage Drawers,Technology,Small Pack,Regular Air,17-04-2015,8.92,29.74,20.82,11.0,427.28,4%,26.54,407.05,6.64,404.53,831,37,Apr,2015
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,23-10-2013,3.65,5.98,2.33,34.0,239.2,0%,0.0,239.2,1.49,240.69,271,85,Oct,2013
5280-1,2013-10-21,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,3.65,5.98,2.33,18.0,239.2,5%,0.0,239.2,1.49,240.69,271,85,Oct,2013
5281-1,2015-05-01,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,High,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,02-05-2015,10.07,15.98,5.91,9.0,481.78,0%,23.53,487.05,4.0,475.53,193,236,May,2015
5281-1,2013-10-20,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Critical,Binder Clips by OIC,Office Supplies,Wrap Bag,Regular Air,21-10-2013,0.93,1.48,0.55,22.0,2.64,4%,0.16,2.15,0.7,2.85,1001,123,Oct,2013
5281-1,2013-02-17,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Self-Adhesive Ring Binder Labels,Office Supplies,Wrap Bag,Regular Air,22-02-2013,2.18,3.52,1.34,27.0,13.8,0%,1.29,13.36,6.83,14.25,791,199,Feb,2013
5282-1,2013-10-21,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,23-10-2013,1.18,1.88,0.7,39.0,62.04,7%,4.34,57.7,1.49,59.19,31,211,Oct,2013
5282-1,2015-01-01,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,High,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,03-01-2015,3.84,6.3,2.46,10.0,239.4,4%,2.69,231.04,0.5,214.51,702,69,Jan,2015
5282-1,2013-10-21,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,23-10-2013,1.18,1.88,0.7,39.0,62.04,7%,4.34,57.72,1.49,59.14,31,211,Oct,2013
5282-1,2013-10-11,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Regular Air,12-10-2013,1.09,1.68,0.59,33.0,63.84,8%,4.47,59.37,1.0,60.37,965,193,Oct,2013
5282-1,2013-06-10,Nora Paige,"83-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Low,Binder Posts,Technology,Jumbo Drum,Delivery Truck,12-06-2013,3.5,5.74,2.24,47.0,1325.0,10%,122.31,1328.05,5.01,1345.05,779,124,Jun,2013
5283-1,2013-09-10,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,14-09-2013,1.94,3.08,1.14,38.0,83.84,10%,2.93,71.44,0.99,79.74,679,70,Sep,2013
5284-1,2013-07-22,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Low,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,29-07-2013,3.52,5.68,2.16,39.0,226.1,5%,2.63,215.81,1.39,227.53,134,223,Jul,2013
5284-1,2013-06-09,Fley Castell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Low,Artisan Hi-Liter Smear-Safe Highlighters,Technology,Small Box,Regular Air,09-06-2013,2.98,5.84,2.86,8.0,225.12,1%,8.26,213.88,0.83,224.1,395,99,Jun,2013
5284-1,2015-02-01,Custer Chalkon,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,03-02-2015,2.26,3.58,1.32,42.0,239.7,5%,2.69,213.09,5.47,214.53,246,109,Feb,2015
5284-1,2015-07-17,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,19-07-2015,4.53,7.3,2.77,23.0,278.5,2%,27.65,250.59,7.72,253.95,1046,44,Jul,2015
5284-1,2015-05-22,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,24-05-2015,1.84,2.88,1.04,5.0,31.68,8%,2.15,20.83,0.99,31.84,1018,65,May,2015
5284-1,2013-12-08,Bel Wallans,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,10-12-2013,3.84,6.3,2.46,27.0,207.93,3%,23.25,215.09,0.5,273.59,91,69,Dec,2013
5284-1,2013-10-28,Paul Prost,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,Low,13 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,29-10-2013,1.09,2.6,1.51,44.0,43.2,1%,3.46,39.74,2.4,47.52,824,9,Oct,2013
5284-1,2014-12-01,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan 474 Labels,Technology,Small Pack,Regular Air,08-12-2014,1.84,2.88,1.04,21.0,27.92,1%,0.75,26.13,0.99,27.42,508,65,Dec,2014
5285-1,2013-09-03,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan 48 Labels,Office Supplies,Small Pack,Regular Air,05-09-2013,3.84,6.3,2.46,8.0,129.24,8%,3.96,126.72,0.5,227.22,886,69,Sep,2013
5285-1,2014-10-17,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Express Air,19-10-2014,2.98,5.84,2.86,29.0,43.46,3%,2.56,42.14,0.83,49.0,913,99,Oct,2014
5285-1,2014-09-27,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,02-10-2014,2.45,3.89,1.44,19.0,306.94,10%,0.0,208.43,7.01,204.62,221,77,Sep,2014
5285-1,2013-09-26,Tamara Dhonney,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Medium,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Pack,Regular Air,02-10-2013,4.59,7.28,2.69,22.0,255.08,7%,23.13,227.51,11.15,221.53,998,36,Sep,2013
